A0,A1,A2,A3
7.5920000076293936,0.0,0.0,0.0
7.6630001068115225,0.0,0.0,0.0
7.6110000610351562,0.0,0.0,0.0
7.564000129699707,0.0,0.0,0.0
7.6110000610351562,0.0,0.0,0.0
7.5549998283386222,0.0,0.0,0.0
7.5970001220703116,0.0,0.0,0.0
7.6160001754760742,0.0,0.0,0.0
7.5879998207092285,0.0,0.0,0.0
7.5920000076293936,0.0,0.0,0.0
7.5689997673034677,0.0,0.0,0.0
7.5729999542236328,0.0,0.0,0.0
7.6529998779296866,0.0,0.0,0.0
7.5830001831054688,0.0,0.0,0.0
7.5830001831054688,0.0,0.0,0.0
7.564000129699707,0.0,0.0,0.0
7.5879998207092285,0.0,0.0,0.0
7.5920000076293936,0.0,0.0,0.0
7.5879998207092285,0.0,0.0,0.0
7.559999942779541,0.0,0.0,0.0
7.5729999542236328,0.0,0.0,0.0
7.6110000610351562,0.0,0.0,0.0
7.6110000610351562,0.0,0.0,0.0
7.5879998207092285,0.0,0.0,0.0
7.6440000534057626,0.0,0.0,0.0
7.5780000686645508,0.0,0.0,0.0
7.5920000076293936,0.0,0.0,0.0
7.6059999465942374,0.0,0.0,0.0
7.5920000076293936,0.0,0.0,0.0
7.5920000076293936,0.0,0.0,0.0
7.6020002365112305,0.0,0.0,0.0
7.5830001831054688,0.0,0.0,0.0
7.6110000610351562,0.0,0.0,0.0
7.6020002365112305,0.0,0.0,0.0
7.5549998283386222,0.0,0.0,0.0
7.619999885559082,0.0,0.0,0.0
7.6059999465942374,0.0,0.0,0.0
7.6160001754760742,0.0,0.0,0.0
7.6110000610351562,0.0,0.0,0.0
7.5689997673034677,0.0,0.0,0.0
7.5729999542236328,0.0,0.0,0.0
7.559999942779541,0.0,0.0,0.0
7.5780000686645508,0.0,0.0,0.0
7.6160001754760742,0.0,0.0,0.0
7.5879998207092285,0.0,0.0,0.0
7.6110000610351562,0.0,0.0,0.0
7.5920000076293936,0.0,0.0,0.0
7.625,0.0,0.0,0.0
7.5549998283386222,0.0,0.0,0.0
7.5920000076293936,0.0,0.0,0.0
7.6160001754760742,0.0,0.0,0.0
7.6059999465942374,0.0,0.0,0.0
7.5970001220703116,0.0,0.0,0.0
7.5830001831054688,0.0,0.0,0.0
7.5549998283386222,0.0,0.0,0.0
7.5729999542236328,0.0,0.0,0.0
7.564000129699707,0.0,0.0,0.0
7.5830001831054688,0.0,0.0,0.0
7.5879998207092285,0.0,0.0,0.0
7.5830001831054688,0.0,0.0,0.0
7.5689997673034677,0.0,0.0,0.0
7.564000129699707,0.0,0.0,0.0
7.565000057220459,0.0,0.0,0.0
7.6020002365112305,0.0,0.0,0.0
7.6110000610351562,0.0,0.0,0.0
7.5920000076293936,0.0,0.0,0.0
7.5830001831054688,0.0,0.0,0.0
7.6020002365112305,0.0,0.0,0.0
7.625,0.0,0.0,0.0
7.564000129699707,0.0,0.0,0.0
7.564000129699707,0.0,0.0,0.0
7.5920000076293936,0.0,0.0,0.0
7.5830001831054688,0.0,0.0,0.0
7.630000114440918,0.0,0.0,0.0
7.5879998207092285,0.0,0.0,0.0
7.6110000610351562,0.0,0.0,0.0
7.5879998207092285,0.0,0.0,0.0
7.5830001831054688,0.0,0.0,0.0
