A0,A1,A2,A3
23.55900001525879,0,0,0
23.554000854492188,0,0,0
23.545000076293945,0,0,0
23.577999114990234,0,0,0
23.56399917602539,0,0,0
23.591999053955078,0,0,0
23.56399917602539,0,0,0
23.577999114990234,0,0,0
23.577999114990234,0,0,0
23.525999069213867,0,0,0
23.577999114990234,0,0,0
23.545000076293945,0,0,0
23.549999237060547,0,0,0
23.540000915527344,0,0,0
23.577999114990234,0,0,0
23.540000915527344,0,0,0
23.59600067138672,0,0,0
23.525999069213867,0,0,0
23.591999053955078,0,0,0
23.55900001525879,0,0,0
23.554000854492188,0,0,0
23.549999237060547,0,0,0
23.5310001373291,0,0,0
23.572999954223633,0,0,0
23.55900001525879,0,0,0
23.53499984741211,0,0,0
23.554000854492188,0,0,0
23.55900001525879,0,0,0
23.577999114990234,0,0,0
23.56800079345703,0,0,0
23.55900001525879,0,0,0
23.59600067138672,0,0,0
23.53499984741211,0,0,0
23.56800079345703,0,0,0
23.572999954223633,0,0,0
23.572999954223633,0,0,0
23.55900001525879,0,0,0
23.572999954223633,0,0,0
23.55900001525879,0,0,0
23.545000076293945,0,0,0
23.506999969482422,0,0,0
23.56399917602539,0,0,0
23.549999237060547,0,0,0
23.545000076293945,0,0,0
23.554000854492188,0,0,0
23.582000732421875,0,0,0
23.572999954223633,0,0,0
23.545000076293945,0,0,0
23.586999893188477,0,0,0
23.56399917602539,0,0,0
23.554000854492188,0,0,0
23.56800079345703,0,0,0
23.549999237060547,0,0,0
23.506999969482422,0,0,0
23.572999954223633,0,0,0
23.545000076293945,0,0,0
23.56800079345703,0,0,0
23.577999114990234,0,0,0
23.554000854492188,0,0,0
23.540000915527344,0,0,0
23.577999114990234,0,0,0
23.554000854492188,0,0,0
23.545000076293945,0,0,0
23.540000915527344,0,0,0
23.56399917602539,0,0,0
23.53499984741211,0,0,0
23.591999053955078,0,0,0
23.56800079345703,0,0,0
23.511999130249023,0,0,0
23.549999237060547,0,0,0
23.554000854492188,0,0,0
23.545000076293945,0,0,0
23.56399917602539,0,0,0
23.577999114990234,0,0,0
23.55900001525879,0,0,0
23.55900001525879,0,0,0
23.577999114990234,0,0,0
23.577999114990234,0,0,0
23.56800079345703,0,0,0
23.55900001525879,0,0,0
23.540000915527344,0,0,0
23.5310001373291,0,0,0
23.545000076293945,0,0,0
23.545000076293945,0,0,0
23.55900001525879,0,0,0
23.56800079345703,0,0,0
23.549999237060547,0,0,0
23.540000915527344,0,0,0
23.577999114990234,0,0,0
23.586999893188477,0,0,0
23.56399917602539,0,0,0
23.577999114990234,0,0,0
23.56399917602539,0,0,0
23.56800079345703,0,0,0
23.56800079345703,0,0,0
23.549999237060547,0,0,0
23.582000732421875,0,0,0
23.577999114990234,0,0,0
23.572999954223633,0,0,0
23.577999114990234,0,0,0
23.55900001525879,0,0,0
23.55900001525879,0,0,0
23.525999069213867,0,0,0
23.545000076293945,0,0,0
23.53499984741211,0,0,0
23.5310001373291,0,0,0
23.511999130249023,0,0,0
23.56399917602539,0,0,0
23.582000732421875,0,0,0
23.59600067138672,0,0,0
23.55900001525879,0,0,0
23.55900001525879,0,0,0
23.55900001525879,0,0,0
23.554000854492188,0,0,0
23.55900001525879,0,0,0
23.572999954223633,0,0,0
23.55900001525879,0,0,0
23.49799919128418,0,0,0
23.53499984741211,0,0,0
23.540000915527344,0,0,0
23.545000076293945,0,0,0
23.554000854492188,0,0,0
23.56800079345703,0,0,0
23.56399917602539,0,0,0
23.540000915527344,0,0,0
23.55900001525879,0,0,0
23.545000076293945,0,0,0
23.56399917602539,0,0,0
23.549999237060547,0,0,0
23.5310001373291,0,0,0
23.55900001525879,0,0,0
23.55900001525879,0,0,0
23.549999237060547,0,0,0
23.56800079345703,0,0,0
23.582000732421875,0,0,0
23.572999954223633,0,0,0
23.53499984741211,0,0,0
23.577999114990234,0,0,0
23.549999237060547,0,0,0
23.55900001525879,0,0,0
23.540000915527344,0,0,0
23.53499984741211,0,0,0
23.549999237060547,0,0,0
23.577999114990234,0,0,0
23.56399917602539,0,0,0
23.53499984741211,0,0,0
23.540000915527344,0,0,0
23.56399917602539,0,0,0
23.55900001525879,0,0,0
23.554000854492188,0,0,0
23.577999114990234,0,0,0
23.56399917602539,0,0,0
23.56399917602539,0,0,0
23.56399917602539,0,0,0
23.5310001373291,0,0,0
23.572999954223633,0,0,0
23.56399917602539,0,0,0
23.554000854492188,0,0,0
23.545000076293945,0,0,0
23.545000076293945,0,0,0
23.55900001525879,0,0,0
23.554000854492188,0,0,0
23.55900001525879,0,0,0
23.56399917602539,0,0,0
23.572999954223633,0,0,0
23.554000854492188,0,0,0
23.554000854492188,0,0,0
23.56800079345703,0,0,0
23.572999954223633,0,0,0
23.56399917602539,0,0,0
23.549999237060547,0,0,0
23.56800079345703,0,0,0
23.554000854492188,0,0,0
23.517000198364258,0,0,0
23.56800079345703,0,0,0
23.56800079345703,0,0,0
23.572999954223633,0,0,0
23.540000915527344,0,0,0
23.60099983215332,0,0,0
23.554000854492188,0,0,0
23.545000076293945,0,0,0
23.554000854492188,0,0,0
23.545000076293945,0,0,0
23.549999237060547,0,0,0
23.55900001525879,0,0,0
23.53499984741211,0,0,0
23.549999237060547,0,0,0
23.540000915527344,0,0,0
23.53499984741211,0,0,0
23.554000854492188,0,0,0
23.5310001373291,0,0,0
23.577999114990234,0,0,0
23.549999237060547,0,0,0
23.520999908447266,0,0,0
23.56399917602539,0,0,0
23.540000915527344,0,0,0
23.572999954223633,0,0,0
23.554000854492188,0,0,0
23.554000854492188,0,0,0
23.56800079345703,0,0,0
23.591999053955078,0,0,0
23.554000854492188,0,0,0
23.545000076293945,0,0,0
23.549999237060547,0,0,0
23.549999237060547,0,0,0
23.56800079345703,0,0,0
23.549999237060547,0,0,0
23.554000854492188,0,0,0
23.5310001373291,0,0,0
23.56399917602539,0,0,0
23.525999069213867,0,0,0
23.56800079345703,0,0,0
23.55900001525879,0,0,0
23.55900001525879,0,0,0
23.554000854492188,0,0,0
23.554000854492188,0,0,0
23.525999069213867,0,0,0
23.549999237060547,0,0,0
23.55900001525879,0,0,0
23.55900001525879,0,0,0
23.554000854492188,0,0,0
23.540000915527344,0,0,0
23.53499984741211,0,0,0
23.572999954223633,0,0,0
23.554000854492188,0,0,0
23.554000854492188,0,0,0
23.53499984741211,0,0,0
23.517000198364258,0,0,0
23.554000854492188,0,0,0
23.56399917602539,0,0,0
23.582000732421875,0,0,0
23.545000076293945,0,0,0
23.577999114990234,0,0,0
23.549999237060547,0,0,0
23.506999969482422,0,0,0
23.53499984741211,0,0,0
23.554000854492188,0,0,0
23.554000854492188,0,0,0
23.545000076293945,0,0,0
23.5310001373291,0,0,0
23.56800079345703,0,0,0
23.55900001525879,0,0,0
23.5310001373291,0,0,0
23.554000854492188,0,0,0
23.525999069213867,0,0,0
23.59600067138672,0,0,0
23.549999237060547,0,0,0
23.5310001373291,0,0,0
23.545000076293945,0,0,0
23.56399917602539,0,0,0
23.577999114990234,0,0,0
23.545000076293945,0,0,0
23.53499984741211,0,0,0
23.525999069213867,0,0,0
23.554000854492188,0,0,0
23.525999069213867,0,0,0
23.545000076293945,0,0,0
23.56800079345703,0,0,0
23.545000076293945,0,0,0
23.549999237060547,0,0,0
23.554000854492188,0,0,0
23.55900001525879,0,0,0
23.545000076293945,0,0,0
23.577999114990234,0,0,0
23.56800079345703,0,0,0
23.554000854492188,0,0,0
23.520999908447266,0,0,0
23.56399917602539,0,0,0
23.55900001525879,0,0,0
23.549999237060547,0,0,0
23.582000732421875,0,0,0
23.545000076293945,0,0,0
23.572999954223633,0,0,0
23.554000854492188,0,0,0
